Unnamed: 0,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_title_clean,employee_residence_clean,company_location_clean,log_salary_usd,remote_type,salary_class
427,2022,MI,FT,Data Engineer,45000,EUR,49461,ES,100,ES,M,Data Engineer,Other,Other,10.808959976974403,Remoto Total,1
428,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,Data Scientist,US,US,11.852257893055606,Presencial,0
429,2022,MI,FT,Data Analyst,30000,GBP,39263,GB,100,GB,M,Data Analyst,GB,GB,10.578063347510636,Remoto Total,1
430,2022,MI,FT,Data Analyst,40000,EUR,43966,ES,100,ES,M,Data Analyst,Other,Other,10.691194631509694,Remoto Total,1
431,2022,MI,FT,Data Analyst,30000,EUR,32974,ES,100,ES,M,Data Analyst,Other,Other,10.403504977585516,Remoto Total,1
432,2022,MI,FT,Data Engineer,80000,EUR,87932,ES,100,ES,M,Data Engineer,Other,Other,11.384330439839488,Remoto Total,2
433,2022,MI,FT,Data Engineer,70000,EUR,76940,ES,100,ES,M,Data Engineer,Other,Other,11.250794173362452,Remoto Total,1
434,2022,MI,FT,Data Engineer,80000,GBP,104702,GB,100,GB,M,Data Engineer,GB,GB,11.55888304974326,Remoto Total,2
435,2022,MI,FT,Data Engineer,70000,GBP,91614,GB,100,GB,M,Data Engineer,GB,GB,11.425350292714276,Remoto Total,2
436,2022,MI,FT,Data Engineer,60000,EUR,65949,ES,100,ES,M,Data Engineer,Other,Other,11.09665215814546,Remoto Total,1
437,2022,MI,FT,Data Engineer,80000,EUR,87932,GR,100,GR,M,Data Engineer,Other,Other,11.384330439839488,Remoto Total,2
438,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,Machine Learning Engineer,US,US,12.15294081997422,Presencial,0
439,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,Machine Learning Engineer,US,US,12.013682570899244,Presencial,0
440,2022,MI,FT,Data Analyst,40000,EUR,43966,GR,100,GR,M,Data Analyst,Other,Other,10.691194631509694,Remoto Total,1
441,2022,MI,FT,Data Analyst,30000,EUR,32974,GR,100,GR,M,Data Analyst,Other,Other,10.403504977585516,Remoto Total,1
442,2022,MI,FT,Data Engineer,75000,GBP,98158,GB,100,GB,M,Data Engineer,GB,GB,11.49434389188384,Remoto Total,2
443,2022,MI,FT,Data Engineer,60000,GBP,78526,GB,100,GB,M,Data Engineer,GB,GB,11.271197793678173,Remoto Total,2
444,2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L,Data Scientist,US,US,12.279792328023508,Presencial,0
445,2022,MI,FT,Data Engineer,70000,EUR,76940,GR,100,GR,M,Data Engineer,Other,Other,11.250794173362452,Remoto Total,1
446,2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L,Data Engineer,US,US,12.250572667806054,Remoto Total,0
447,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L,Data Engineer,US,US,11.948602883419843,Remoto Total,0
448,2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Data Engineer,US,US,12.100717685412471,Remoto Total,0
449,2022,EN,FT,ML Engineer,20000,EUR,21983,PT,100,PT,L,Other,Other,Other,9.998070195022075,Remoto Total,1
450,2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M,Data Engineer,US,US,11.289794413577894,Remoto Total,2
451,2022,MI,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,M,Other,CA,CA,11.27456674784954,Remoto Total,2
452,2022,EX,FT,Director of Data Science,250000,CAD,196979,CA,50,CA,L,Other,CA,CA,12.190857479723691,Híbrido,0
453,2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,S,Machine Learning Engineer,US,US,11.695255355062796,Remoto Total,2
454,2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,US,M,Other,US,US,11.736077016252436,Presencial,2
455,2022,MI,FT,NLP Engineer,240000,CNY,37236,US,50,US,L,Other,US,US,10.525058169606783,Híbrido,1
456,2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M,Data Engineer,US,US,11.561725152903833,Remoto Total,2
457,2022,SE,FT,Lead Machine Learning Engineer,80000,EUR,87932,DE,0,DE,M,Other,DE,DE,11.384330439839488,Presencial,2
458,2022,MI,FT,Business Data Analyst,1400000,INR,18442,IN,100,IN,M,Other,IN,IN,9.822440173682804,Remoto Total,1
459,2022,MI,FT,Data Scientist,2400000,INR,31615,IN,100,IN,L,Data Scientist,IN,IN,10.361418600547594,Remoto Total,1
460,2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,58255,PT,50,PT,L,Other,Other,Other,10.972602370415215,Híbrido,1
461,2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,50,US,L,Other,US,US,11.51293546492023,Híbrido,2
462,2022,MI,PT,Data Engineer,50000,EUR,54957,DE,50,DE,L,Data Engineer,DE,DE,10.914324536132202,Híbrido,1
463,2022,EN,FT,Data Scientist,1400000,INR,18442,IN,100,IN,M,Data Scientist,IN,IN,9.822440173682804,Remoto Total,1
464,2022,SE,FT,Principal Data Scientist,148000,EUR,162674,DE,100,DE,M,Other,DE,DE,11.999509624363183,Remoto Total,0
465,2022,EN,FT,Data Engineer,120000,USD,120000,US,100,US,M,Data Engineer,US,US,11.695255355062796,Remoto Total,2
466,2022,SE,FT,Research Scientist,144000,USD,144000,US,50,US,L,Research Scientist,US,US,11.87757552297847,Híbrido,0
467,2022,SE,FT,Data Scientist,104890,USD,104890,US,100,US,M,Data Scientist,US,US,11.560676994707515,Remoto Total,2
468,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineer,US,US,11.51293546492023,Remoto Total,2
469,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist,US,US,11.849404844423074,Remoto Total,0
470,2022,MI,FT,Data Analyst,135000,USD,135000,US,100,US,M,Data Analyst,US,US,11.81303746480054,Remoto Total,0
471,2022,MI,FT,Data Analyst,50000,USD,50000,US,100,US,M,Data Analyst,US,US,10.819798284210286,Remoto Total,1
472,2022,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M,Data Scientist,US,US,12.301387370778713,Remoto Total,0
473,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist,US,US,11.849404844423074,Remoto Total,0
474,2022,MI,FT,Data Scientist,140000,GBP,183228,GB,0,GB,M,Data Scientist,GB,GB,12.11849201563776,Presencial,0
475,2022,MI,FT,Data Scientist,70000,GBP,91614,GB,0,GB,M,Data Scientist,GB,GB,11.425350292714276,Presencial,2
476,2022,SE,FT,Data Scientist,185100,USD,185100,US,100,US,M,Data Scientist,US,US,12.12865690103214,Remoto Total,0
477,2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M,Machine Learning Engineer,US,US,12.301387370778713,Remoto Total,0
478,2022,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M,Data Scientist,US,US,12.206077645517674,Remoto Total,0
479,2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M,Data Scientist,US,US,11.695255355062796,Remoto Total,2
480,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,AE,100,AE,S,Machine Learning Engineer,Other,Other,11.695255355062796,Remoto Total,2
481,2022,SE,FT,Machine Learning Engineer,65000,USD,65000,AE,100,AE,S,Machine Learning Engineer,Other,Other,11.082157933374816,Remoto Total,1
482,2022,EX,FT,Data Engineer,324000,USD,324000,US,100,US,M,Data Engineer,US,US,12.688501881189456,Remoto Total,0
483,2022,EX,FT,Data Engineer,216000,USD,216000,US,100,US,M,Data Engineer,US,US,12.283038316285214,Remoto Total,0
484,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Data Engineer,US,US,12.25486757159303,Remoto Total,0
485,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M,Machine Learning Engineer,US,US,11.695255355062796,Remoto Total,2
486,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,Data Scientist,US,US,12.345838935721968,Remoto Total,0
487,2022,EN,PT,Data Scientist,100000,USD,100000,DZ,50,DZ,M,Data Scientist,Other,Other,11.51293546492023,Híbrido,2
488,2022,MI,FL,Data Scientist,100000,USD,100000,CA,100,US,M,Data Scientist,CA,US,11.51293546492023,Remoto Total,2
489,2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,31875,TN,100,CZ,M,Other,Other,Other,10.36960865451764,Remoto Total,1
490,2022,SE,FT,Head of Data,200000,USD,200000,MY,100,US,M,Other,Other,US,12.206077645517674,Remoto Total,0
491,2022,MI,FT,Principal Data Analyst,75000,USD,75000,CA,100,CA,S,Other,CA,CA,11.225256725762891,Remoto Total,1
492,2022,MI,FT,Data Scientist,150000,PLN,35590,PL,100,PL,L,Data Scientist,Other,Other,10.47984807588978,Remoto Total,1
493,2022,SE,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,M,Other,CA,CA,11.27456674784954,Remoto Total,2
494,2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,US,M,Data Scientist,Other,US,11.51293546492023,Remoto Total,2
495,2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,50,US,M,Other,US,US,11.938199736300923,Híbrido,0
496,2022,EN,FT,Data Engineer,52800,EUR,58035,PK,100,DE,M,Data Engineer,Other,DE,10.968818786635577,Remoto Total,1
497,2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,Data Scientist,US,US,12.013706813470414,Remoto Total,0
498,2022,SE,FT,Research Scientist,85000,EUR,93427,FR,50,FR,L,Research Scientist,Other,Other,11.444946365157367,Híbrido,2
499,2022,EN,FT,Data Scientist,66500,CAD,52396,CA,100,CA,L,Data Scientist,CA,CA,10.866604616761784,Remoto Total,1
500,2022,SE,FT,Machine Learning Engineer,57000,EUR,62651,NL,100,NL,L,Machine Learning Engineer,Other,Other,11.045350883198552,Remoto Total,1
501,2022,MI,FT,Head of Data,30000,EUR,32974,EE,100,EE,S,Other,Other,Other,10.403504977585516,Remoto Total,1
502,2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,MY,L,Data Scientist,Other,Other,10.59665973278358,Remoto Total,1
503,2022,MI,FT,Machine Learning Engineer,121000,AUD,87425,AU,100,AU,L,Machine Learning Engineer,Other,Other,11.37854800024191,Remoto Total,2
504,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,Data Engineer,US,US,11.652696102959752,Remoto Total,2
505,2022,EN,FT,Data Scientist,120000,AUD,86703,AU,50,AU,M,Data Scientist,Other,Other,11.370255297805896,Híbrido,2
506,2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,L,Other,Other,US,11.225256725762891,Remoto Total,1
507,2022,MI,FT,Research Scientist,59000,EUR,64849,AT,0,AT,L,Research Scientist,Other,Other,11.07983218974459,Presencial,1
508,2022,EN,FT,Research Scientist,120000,USD,120000,US,100,US,L,Research Scientist,US,US,11.695255355062796,Remoto Total,2
509,2022,MI,FT,Applied Data Scientist,157000,USD,157000,US,100,US,L,Other,US,US,11.964007453736912,Remoto Total,0
510,2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,100,AU,S,Other,Other,Other,11.918397239722838,Remoto Total,0
511,2022,MI,FT,Business Data Analyst,90000,CAD,70912,CA,50,CA,L,Other,CA,CA,11.169209052553027,Híbrido,1
512,2022,EN,FT,Data Engineer,65000,USD,65000,US,100,US,S,Data Engineer,US,US,11.082157933374816,Remoto Total,1
513,2022,SE,FT,Machine Learning Engineer,65000,EUR,71444,IE,100,IE,S,Machine Learning Engineer,Other,Other,11.17668320190307,Remoto Total,1
514,2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PK,0,PK,M,Other,Other,Other,9.90353755128617,Presencial,1
515,2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,S,Data Scientist,Other,US,10.778977123006351,Remoto Total,1
516,2022,SE,FT,Data Science Manager,152500,USD,152500,US,100,US,M,Other,US,US,11.934926432385152,Remoto Total,0
517,2022,MI,FT,Data Engineer,62000,EUR,68147,FR,100,FR,M,Data Engineer,Other,Other,11.129437089665434,Remoto Total,1
518,2022,MI,FT,Data Scientist,115000,CHF,122346,CH,0,CH,L,Data Scientist,Other,Other,11.714616548750014,Presencial,2
519,2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,100,US,L,Other,US,US,12.847929163278051,Remoto Total,0
520,2022,MI,FT,Data Scientist,88000,CAD,69336,CA,100,CA,M,Data Scientist,CA,CA,11.146733953232388,Remoto Total,1
521,2022,EN,FT,Computer Vision Engineer,10000,USD,10000,PT,100,LU,M,Other,Other,Other,9.210440366976515,Remoto Total,1
522,2022,MI,FT,Data Analyst,20000,USD,20000,GR,100,GR,S,Data Analyst,Other,Other,9.90353755128617,Remoto Total,1
523,2022,SE,FT,Data Analytics Lead,405000,USD,405000,US,100,US,L,Other,US,US,12.91164481522143,Remoto Total,0
524,2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L,Data Scientist,US,US,11.81303746480054,Remoto Total,0
525,2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L,Other,US,US,12.08391066125752,Remoto Total,0
526,2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M,Data Scientist,US,US,11.264476926102368,Remoto Total,2
527,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M,Data Analyst,US,US,11.81303746480054,Remoto Total,0
528,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst,US,US,11.51293546492023,Remoto Total,2
529,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,Data Analyst,US,US,11.41112527050716,Remoto Total,2
530,2022,MI,FT,Data Analyst,85000,USD,85000,CA,0,CA,M,Data Analyst,CA,CA,11.350418300109132,Presencial,2
531,2022,MI,FT,Data Analyst,75000,USD,75000,CA,0,CA,M,Data Analyst,CA,CA,11.225256725762891,Presencial,1
532,2022,SE,FT,Machine Learning Engineer,214000,USD,214000,US,100,US,M,Machine Learning Engineer,US,US,12.273735966890268,Remoto Total,0
533,2022,SE,FT,Machine Learning Engineer,192600,USD,192600,US,100,US,M,Machine Learning Engineer,US,US,12.16837597044068,Remoto Total,0
534,2022,SE,FT,Data Architect,266400,USD,266400,US,100,US,M,Other,US,US,12.49275797139508,Remoto Total,0
535,2022,SE,FT,Data Architect,213120,USD,213120,US,100,US,M,Other,US,US,12.269615358515344,Remoto Total,0
536,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M,Data Analyst,US,US,11.634266607494451,Remoto Total,2
537,2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M,Data Engineer,US,US,11.951186847493476,Remoto Total,0
538,2022,MI,FT,Data Scientist,141300,USD,141300,US,0,US,M,Data Scientist,US,US,11.85864764578841,Presencial,0
539,2022,MI,FT,Data Scientist,102100,USD,102100,US,0,US,M,Data Scientist,US,US,11.533717798424089,Presencial,2
540,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Data Analyst,US,US,11.66078496820908,Remoto Total,2
541,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Data Analyst,US,US,11.310405282483078,Remoto Total,2
542,2022,MI,FT,Data Engineer,206699,USD,206699,US,0,US,M,Data Engineer,US,US,12.23902374566986,Presencial,0
543,2022,MI,FT,Data Engineer,99100,USD,99100,US,0,US,M,Data Engineer,US,US,11.503894811084525,Presencial,2
544,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer,US,US,11.775297421715829,Remoto Total,2
545,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,Data Engineer,US,US,11.652696102959752,Remoto Total,2
546,2022,SE,FT,Data Engineer,110500,USD,110500,US,100,US,M,Data Engineer,US,US,11.612779849672751,Remoto Total,2
547,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer,US,US,11.775297421715829,Remoto Total,2
548,2022,SE,FT,Data Analyst,99050,USD,99050,US,100,US,M,Data Analyst,US,US,11.50339014798689,Remoto Total,2
549,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer,US,US,11.982935344196433,Remoto Total,0
550,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,L,Data Scientist,US,US,12.232232473915769,Presencial,0
551,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,Data Scientist,US,US,11.852257893055606,Presencial,0
552,2022,SE,FT,Data Scientist,176000,USD,176000,US,100,US,M,Data Scientist,US,US,12.07824495582233,Remoto Total,0
553,2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M,Data Scientist,US,US,11.87757552297847,Remoto Total,0
554,2022,SE,FT,Data Engineer,200100,USD,200100,US,100,US,M,Data Engineer,US,US,12.206577518060588,Remoto Total,0
555,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer,US,US,11.982935344196433,Remoto Total,0
556,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,Data Engineer,US,US,11.884495917930655,Remoto Total,0
557,2022,SE,FT,Data Engineer,70500,USD,70500,US,0,US,M,Data Engineer,US,US,11.163382173096926,Presencial,1
558,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,M,Data Scientist,US,US,12.232232473915769,Presencial,0
559,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,M,Data Scientist,US,US,11.852257893055606,Presencial,0
560,2022,SE,FT,Analytics Engineer,205300,USD,205300,US,0,US,M,Other,US,US,12.232232473915769,Presencial,0
561,2022,SE,FT,Analytics Engineer,184700,USD,184700,US,0,US,M,Other,US,US,12.12649358035784,Presencial,0
562,2022,SE,FT,Data Engineer,175100,USD,175100,US,100,US,M,Data Engineer,US,US,12.073118229279908,Remoto Total,0
563,2022,SE,FT,Data Engineer,140250,USD,140250,US,100,US,M,Data Engineer,US,US,11.8511889534843,Remoto Total,0
564,2022,SE,FT,Data Analyst,116150,USD,116150,US,100,US,M,Data Analyst,US,US,11.6626463477181,Remoto Total,2
565,2022,SE,FT,Data Engineer,54000,USD,54000,US,0,US,M,Data Engineer,US,US,10.896757843893464,Presencial,1
566,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M,Data Analyst,US,US,12.04355959836804,Remoto Total,0
567,2022,MI,FT,Data Analyst,50000,GBP,65438,GB,0,GB,M,Data Analyst,GB,GB,11.088873689986276,Presencial,1
568,2022,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst,US,US,11.289794413577894,Remoto Total,2
569,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist,US,US,11.849404844423074,Remoto Total,0
570,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Data Scientist,US,US,12.25486757159303,Remoto Total,0
571,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist,US,US,11.849404844423074,Remoto Total,0
572,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst,US,US,11.51293546492023,Remoto Total,2
573,2022,SE,FT,Data Analyst,69000,USD,69000,US,100,US,M,Data Analyst,US,US,11.141876276228,Remoto Total,1
574,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Data Scientist,US,US,12.25486757159303,Remoto Total,0
575,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist,US,US,11.849404844423074,Remoto Total,0
576,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Data Scientist,US,US,12.25486757159303,Remoto Total,0
577,2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M,Data Analyst,US,US,11.918897111432845,Remoto Total,0
578,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineer,US,US,11.51293546492023,Remoto Total,2
579,2022,SE,FT,Data Engineer,25000,USD,25000,US,100,US,M,Data Engineer,US,US,10.12667110305036,Remoto Total,1
580,2022,SE,FT,Data Analyst,126500,USD,126500,US,100,US,M,Data Analyst,US,US,11.748005492256809,Remoto Total,2
581,2022,SE,FT,Data Analyst,106260,USD,106260,US,100,US,M,Data Analyst,US,US,11.573653610839628,Remoto Total,2
582,2022,SE,FT,Data Engineer,220110,USD,220110,US,100,US,M,Data Engineer,US,US,12.301887243548784,Remoto Total,0
583,2022,SE,FT,Data Engineer,160080,USD,160080,US,100,US,M,Data Engineer,US,US,11.983435216114666,Remoto Total,0
584,2022,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,Data Analyst,US,US,11.561725152903833,Remoto Total,2
585,2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M,Data Analyst,US,US,11.616618591306768,Remoto Total,2
586,2022,MI,FT,Data Analyst,35000,GBP,45807,GB,0,GB,M,Data Analyst,GB,GB,10.732214027337896,Presencial,1
587,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist,US,US,11.849404844423074,Remoto Total,0
588,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M,Data Analyst,US,US,11.502885230075814,Presencial,2
589,2022,SE,FT,Data Analyst,60000,USD,60000,US,100,US,M,Data Analyst,US,US,11.002116507732016,Remoto Total,1
590,2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M,Other,US,US,12.16818903805254,Remoto Total,0
591,2022,SE,FT,Data Architect,144854,USD,144854,US,100,US,M,Other,US,US,11.883488521069127,Remoto Total,0
592,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,Data Scientist,US,US,12.345838935721968,Remoto Total,0
593,2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M,Data Scientist,US,US,11.918397239722838,Remoto Total,0
594,2022,SE,FT,Data Analytics Manager,150260,USD,150260,US,100,US,M,Other,US,US,11.920129061032112,Remoto Total,0
595,2022,SE,FT,Data Analytics Manager,109280,USD,109280,US,100,US,M,Other,US,US,11.60167782556802,Remoto Total,2
596,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Data Scientist,US,US,12.25486757159303,Remoto Total,0
597,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M,Data Analyst,US,US,12.04355959836804,Remoto Total,0
598,2022,MI,FT,Data Scientist,160000,USD,160000,US,100,US,M,Data Scientist,US,US,11.982935344196433,Remoto Total,0
599,2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Scientist,US,US,11.775297421715829,Remoto Total,2
600,2022,EN,FT,Data Analyst,67000,USD,67000,CA,0,CA,M,Data Analyst,CA,CA,11.112462823634855,Presencial,1
601,2022,EN,FT,Data Analyst,52000,USD,52000,CA,0,CA,M,Data Analyst,CA,CA,10.859018228147889,Presencial,1
602,2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M,Data Engineer,US,US,11.944714374881176,Remoto Total,0
603,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M,Data Engineer,US,US,11.744045122410055,Remoto Total,2
604,2022,SE,FT,Data Analyst,129000,USD,129000,US,0,US,M,Data Analyst,US,US,11.767575435251748,Presencial,2
605,2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,Data Analyst,US,US,11.918397239722838,Remoto Total,0
606,2022,MI,FT,AI Scientist,200000,USD,200000,IN,100,US,L,Other,IN,US,12.206077645517674,Remoto Total,0
